kindName;otherKindName;count;count_unique;min_time;max_time;avg_time
taskComplete;taskDelivered;;222;1556979923000;1556979923000;1556979923000.0
taskDelivered;taskComplete;;228;1556979983000;1556979983000;1556979983000.0
taskComplete;taskOperation;;221;1556979967000;1556979967000;1556979967000.0
taskOperation;taskSupported;;228;1556979983000;1556979983000;1556979983000.0
taskSupported;taskSupported;;228;1556980583000;1556980583000;1556980583000.0
taskSupported;taskCostSpent;;228;1556980583000;1556980583000;1556980583000.0
taskCostSpent;taskDelivered;;228;1556980583000;1556980583000;1556980583000.0
taskDelivered;taskDelivered;;222;1556979983000;1556979983000;1556979983000.0
taskDelivered;taskOperation;;223;1556980010000;1556980010000;1556980010000.0
taskOperation;taskCostSpent;;222;1556979983000;1556979983000;1556979983000.0
taskCostSpent;taskAssigned;;222;1556980750000;1556980750000;1556980750000.0
taskAssigned;taskCostSpent;;222;1556979983000;1556979983000;1556979983000.0
taskCostSpent;taskOperation;;222;1556980750000;1556980750000;1556980750000.0
taskOperation;taskCostSpent;;223;1556980010000;1556980010000;1556980010000.0
taskCostSpent;taskAssigned;;223;1556980908000;1556980908000;1556980908000.0
taskAssigned;taskCostSpent;;223;1556980010000;1556980010000;1556980010000.0
taskCostSpent;taskDelivered;;223;1556980908000;1556980908000;1556980908000.0
taskDelivered;taskOperation;;221;1556980027000;1556980027000;1556980027000.0
taskOperation;taskCostSpent;;221;1556980027000;1556980027000;1556980027000.0
taskCostSpent;taskAssigned;;221;1556980806000;1556980806000;1556980806000.0
taskAssigned;taskCostSpent;;221;1556980027000;1556980027000;1556980027000.0
taskCostSpent;taskComplete;;221;1556980806000;1556980806000;1556980806000.0
taskComplete;taskComplete;;224;1556980120000;1556980120000;1556980120000.0
taskComplete;taskComplete;;226;1556980089000;1556980089000;1556980089000.0
taskComplete;taskDelivered;;227;1556980159000;1556980159000;1556980159000.0
taskDelivered;taskDelivered;;226;1556980149000;1556980149000;1556980149000.0
taskDelivered;taskOperation;;224;1556980180000;1556980180000;1556980180000.0
taskOperation;taskCostSpent;;226;1556980149000;1556980149000;1556980149000.0
taskCostSpent;taskAssigned;;226;1556980826000;1556980826000;1556980826000.0
taskAssigned;taskCostSpent;;226;1556980149000;1556980149000;1556980149000.0
taskCostSpent;taskOperation;;226;1556980826000;1556980826000;1556980826000.0
taskOperation;taskCostSpent;;224;1556980180000;1556980180000;1556980180000.0
taskCostSpent;taskAssigned;;224;1556980900000;1556980900000;1556980900000.0
taskAssigned;taskCostSpent;;224;1556980180000;1556980180000;1556980180000.0
taskCostSpent;taskComplete;;224;1556980900000;1556980900000;1556980900000.0
taskComplete;taskDelivered;;225;1556980211000;1556980211000;1556980211000.0
taskDelivered;taskOperation;;227;1556980219000;1556980219000;1556980219000.0
taskOperation;taskCostSpent;;227;1556980219000;1556980219000;1556980219000.0
taskCostSpent;taskAssigned;;227;1556980894000;1556980894000;1556980894000.0
taskAssigned;taskCostSpent;;227;1556980219000;1556980219000;1556980219000.0
taskCostSpent;taskDelivered;;227;1556980894000;1556980894000;1556980894000.0
taskDelivered;taskOperation;;203;1556980215000;1556980215000;1556980215000.0
taskOperation;taskCostSpent;;203;1556980215000;1556980215000;1556980215000.0
taskCostSpent;taskAssigned;;203;1556980517000;1556980517000;1556980517000.0
taskAssigned;taskCostSpent;;203;1556980215000;1556980215000;1556980215000.0
taskCostSpent;taskComplete;;203;1556980517000;1556980517000;1556980517000.0
taskComplete;taskComplete;;229;1556980311000;1556980311000;1556980311000.0
taskComplete;taskDelivered;;216;1556980309000;1556980309000;1556980309000.0
taskDelivered;taskOperation;;225;1556980271000;1556980271000;1556980271000.0
taskOperation;taskSupported;;225;1556980271000;1556980271000;1556980271000.0
taskSupported;taskCostSpent;;225;1556980331000;1556980331000;1556980331000.0
taskCostSpent;taskDelivered;;225;1556980331000;1556980331000;1556980331000.0
taskDelivered;taskOperation;;229;1556980371000;1556980371000;1556980371000.0
taskOperation;taskSupported;;229;1556980371000;1556980371000;1556980371000.0
taskSupported;taskSupported;;229;1556980971000;1556980971000;1556980971000.0
taskSupported;taskCostSpent;;229;1556980971000;1556980971000;1556980971000.0
taskCostSpent;taskComplete;;229;1556980971000;1556980971000;1556980971000.0
taskComplete;taskFinished;;225;1556980331000;1556980331000;1556980331000.0
taskFinished;taskDelivered;;225;1556980331000;1556980331000;1556980331000.0
taskDelivered;taskOperation;;205;1556980370000;1556980370000;1556980370000.0
taskOperation;taskCostSpent;;205;1556980370000;1556980370000;1556980370000.0
taskCostSpent;taskAssigned;;205;1556980891000;1556980891000;1556980891000.0
taskAssigned;taskCostSpent;;205;1556980370000;1556980370000;1556980370000.0
taskCostSpent;taskComplete;;205;1556980891000;1556980891000;1556980891000.0
taskComplete;taskComplete;;230;1556980491000;1556980491000;1556980491000.0
taskComplete;taskDelivered;;219;1556980482000;1556980482000;1556980482000.0
taskDelivered;taskOperation;;230;1556980551000;1556980551000;1556980551000.0
taskOperation;taskSupported;;230;1556980551000;1556980551000;1556980551000.0
taskSupported;taskSupported;;230;1556981151000;1556981151000;1556981151000.0
taskSupported;taskCostSpent;;230;1556981151000;1556981151000;1556981151000.0
taskCostSpent;taskComplete;;230;1556981151000;1556981151000;1556981151000.0
taskComplete;taskComplete;;218;1556980559000;1556980559000;1556980559000.0
taskComplete;taskDelivered;;203;1556980517000;1556980517000;1556980517000.0
taskDelivered;taskOperation;;203;1556980517000;1556980517000;1556980517000.0
taskOperation;taskCostSpent;;203;1556980517000;1556980517000;1556980517000.0
taskCostSpent;taskAssigned;;203;1556980577000;1556980577000;1556980577000.0
taskAssigned;taskSupported;;203;1556980517000;1556980517000;1556980517000.0
taskSupported;taskCostSpent;;203;1556980577000;1556980577000;1556980577000.0
taskCostSpent;taskNew;;203;1556980577000;1556980577000;1556980577000.0
taskNew;taskDelivered;;232;1556980604000;1556980604000;1556980604000.0
taskDelivered;taskOperation;;232;1556980604000;1556980604000;1556980604000.0
taskOperation;taskCostSpent;;232;1556980604000;1556980604000;1556980604000.0
taskCostSpent;taskAssigned;;232;1556981325000;1556981325000;1556981325000.0
taskAssigned;taskCostSpent;;232;1556980604000;1556980604000;1556980604000.0
taskCostSpent;taskComplete;;232;1556981325000;1556981325000;1556981325000.0
taskComplete;taskComplete;;228;1556980583000;1556980583000;1556980583000.0
taskComplete;taskFinished;;203;1556980577000;1556980577000;1556980577000.0
taskFinished;taskDelivered;;203;1556980577000;1556980577000;1556980577000.0
taskDelivered;taskOperation;;228;1556980643000;1556980643000;1556980643000.0
taskOperation;taskSupported;;228;1556980643000;1556980643000;1556980643000.0
taskSupported;taskCostSpent;;228;1556980703000;1556980703000;1556980703000.0
taskCostSpent;taskNew;;228;1556980703000;1556980703000;1556980703000.0
taskNew;taskDelivered;;233;1556980682000;1556980682000;1556980682000.0
taskDelivered;taskComplete;;233;1556980682000;1556980682000;1556980682000.0
taskComplete;taskOperation;;231;1556980737000;1556980737000;1556980737000.0
taskOperation;taskCostSpent;;233;1556980682000;1556980682000;1556980682000.0
taskCostSpent;taskAssigned;;233;1556981479000;1556981479000;1556981479000.0
taskAssigned;taskCostSpent;;233;1556980682000;1556980682000;1556980682000.0
taskCostSpent;taskComplete;;233;1556981479000;1556981479000;1556981479000.0
taskComplete;taskComplete;;220;1556980709000;1556980709000;1556980709000.0
taskComplete;taskFinished;;228;1556980703000;1556980703000;1556980703000.0
taskFinished;taskNew;;228;1556980703000;1556980703000;1556980703000.0
taskNew;taskDelivered;;234;1556980786000;1556980786000;1556980786000.0
taskDelivered;taskOperation;;234;1556980786000;1556980786000;1556980786000.0
taskOperation;taskCostSpent;;234;1556980786000;1556980786000;1556980786000.0
taskCostSpent;taskAssigned;;234;1556981567000;1556981567000;1556981567000.0
taskAssigned;taskCostSpent;;234;1556980786000;1556980786000;1556980786000.0
taskCostSpent;taskDelivered;;234;1556981567000;1556981567000;1556981567000.0
taskDelivered;taskOperation;;231;1556980797000;1556980797000;1556980797000.0
taskOperation;taskSupported;;231;1556980797000;1556980797000;1556980797000.0
taskSupported;taskSupported;;231;1556981397000;1556981397000;1556981397000.0
taskSupported;taskCostSpent;;231;1556981397000;1556981397000;1556981397000.0
taskCostSpent;taskComplete;;231;1556981397000;1556981397000;1556981397000.0
taskComplete;taskDelivered;;222;1556980750000;1556980750000;1556980750000.0
taskDelivered;taskOperation;;208;1556980741000;1556980741000;1556980741000.0
taskOperation;taskCostSpent;;208;1556980741000;1556980741000;1556980741000.0
taskCostSpent;taskAssigned;;208;1556981159000;1556981159000;1556981159000.0
taskAssigned;taskCostSpent;;208;1556980741000;1556980741000;1556980741000.0
taskCostSpent;taskComplete;;208;1556981159000;1556981159000;1556981159000.0
taskComplete;taskComplete;;226;1556980826000;1556980826000;1556980826000.0
taskComplete;taskComplete;;221;1556980806000;1556980806000;1556980806000.0
taskComplete;taskComplete;;227;1556980894000;1556980894000;1556980894000.0
taskComplete;taskComplete;;224;1556980900000;1556980900000;1556980900000.0
taskComplete;taskDelivered;;223;1556980908000;1556980908000;1556980908000.0
taskDelivered;taskOperation;;226;1556980886000;1556980886000;1556980886000.0
taskOperation;taskSupported;;226;1556980886000;1556980886000;1556980886000.0
taskSupported;taskCostSpent;;226;1556980946000;1556980946000;1556980946000.0
taskCostSpent;taskDelivered;;226;1556980946000;1556980946000;1556980946000.0
taskDelivered;taskDelivered;;213;1556980881000;1556980881000;1556980881000.0
taskDelivered;taskComplete;;211;1556980910000;1556980910000;1556980910000.0
taskComplete;taskOperation;;205;1556980891000;1556980891000;1556980891000.0
taskOperation;taskCostSpent;;213;1556980881000;1556980881000;1556980881000.0
taskCostSpent;taskAssigned;;213;1556981361000;1556981361000;1556981361000.0
taskAssigned;taskCostSpent;;213;1556980881000;1556980881000;1556980881000.0
taskCostSpent;taskOperation;;213;1556981361000;1556981361000;1556981361000.0
taskOperation;taskCostSpent;;211;1556980910000;1556980910000;1556980910000.0
taskCostSpent;taskAssigned;;211;1556981298000;1556981298000;1556981298000.0
taskAssigned;taskCostSpent;;211;1556980910000;1556980910000;1556980910000.0
taskCostSpent;taskDelivered;;211;1556981298000;1556981298000;1556981298000.0
taskDelivered;taskOperation;;205;1556980891000;1556980891000;1556980891000.0
taskOperation;taskCostSpent;;205;1556980891000;1556980891000;1556980891000.0
taskCostSpent;taskAssigned;;205;1556980951000;1556980951000;1556980951000.0
taskAssigned;taskSupported;;205;1556980891000;1556980891000;1556980891000.0
taskSupported;taskCostSpent;;205;1556980951000;1556980951000;1556980951000.0
taskCostSpent;taskComplete;;205;1556980951000;1556980951000;1556980951000.0
taskComplete;taskComplete;;229;1556980971000;1556980971000;1556980971000.0
taskComplete;taskFinished;;226;1556980946000;1556980946000;1556980946000.0
taskFinished;taskComplete;;226;1556980946000;1556980946000;1556980946000.0
taskComplete;taskFinished;;205;1556980951000;1556980951000;1556980951000.0
taskFinished;taskNew;;205;1556980951000;1556980951000;1556980951000.0
taskNew;taskDelivered;;235;1556980983000;1556980983000;1556980983000.0
taskDelivered;taskOperation;;235;1556980983000;1556980983000;1556980983000.0
taskOperation;taskCostSpent;;235;1556980983000;1556980983000;1556980983000.0
taskCostSpent;taskAssigned;;235;1556981859000;1556981859000;1556981859000.0
taskAssigned;taskCostSpent;;235;1556980983000;1556980983000;1556980983000.0
taskCostSpent;taskDelivered;;235;1556981859000;1556981859000;1556981859000.0
taskDelivered;taskOperation;;229;1556981031000;1556981031000;1556981031000.0
taskOperation;taskCostSpent;;229;1556981031000;1556981031000;1556981031000.0
taskCostSpent;taskAssigned;;229;1556981737000;1556981737000;1556981737000.0
taskAssigned;taskCostSpent;;229;1556981031000;1556981031000;1556981031000.0
taskCostSpent;taskDelivered;;229;1556981737000;1556981737000;1556981737000.0
taskDelivered;taskOperation;;207;1556981019000;1556981019000;1556981019000.0
taskOperation;taskCostSpent;;207;1556981019000;1556981019000;1556981019000.0
taskCostSpent;taskAssigned;;207;1556981562000;1556981562000;1556981562000.0
taskAssigned;taskCostSpent;;207;1556981019000;1556981019000;1556981019000.0
taskCostSpent;taskNew;;207;1556981562000;1556981562000;1556981562000.0
taskNew;taskDelivered;;236;1556981128000;1556981128000;1556981128000.0
taskDelivered;taskOperation;;236;1556981128000;1556981128000;1556981128000.0
taskOperation;taskCostSpent;;236;1556981128000;1556981128000;1556981128000.0
taskCostSpent;taskAssigned;;236;1556981763000;1556981763000;1556981763000.0
taskAssigned;taskCostSpent;;236;1556981128000;1556981128000;1556981128000.0
taskCostSpent;taskComplete;;236;1556981763000;1556981763000;1556981763000.0
taskComplete;taskComplete;;230;1556981151000;1556981151000;1556981151000.0
taskComplete;taskDelivered;;208;1556981159000;1556981159000;1556981159000.0
taskDelivered;taskOperation;;208;1556981159000;1556981159000;1556981159000.0
taskOperation;taskCostSpent;;208;1556981159000;1556981159000;1556981159000.0
taskCostSpent;taskAssigned;;208;1556981219000;1556981219000;1556981219000.0
taskAssigned;taskSupported;;208;1556981159000;1556981159000;1556981159000.0
taskSupported;taskCostSpent;;208;1556981219000;1556981219000;1556981219000.0
taskCostSpent;taskDelivered;;208;1556981219000;1556981219000;1556981219000.0
taskDelivered;taskOperation;;230;1556981211000;1556981211000;1556981211000.0
taskOperation;taskSupported;;230;1556981211000;1556981211000;1556981211000.0
taskSupported;taskCostSpent;;230;1556981271000;1556981271000;1556981271000.0
taskCostSpent;taskComplete;;230;1556981271000;1556981271000;1556981271000.0
taskComplete;taskFinished;;208;1556981219000;1556981219000;1556981219000.0
taskFinished;taskNew;;208;1556981219000;1556981219000;1556981219000.0
taskNew;taskNew;;237;1556981238000;1556981238000;1556981238000.0
taskNew;taskDelivered;;238;1556981255000;1556981255000;1556981255000.0
taskDelivered;taskDelivered;;238;1556981255000;1556981255000;1556981255000.0
taskDelivered;taskOperation;;237;1556981238000;1556981238000;1556981238000.0
taskOperation;taskCostSpent;;237;1556981238000;1556981238000;1556981238000.0
taskCostSpent;taskAssigned;;237;1557036131000;1557036131000;1557036131000.0
taskAssigned;taskCostSpent;;237;1556981238000;1556981238000;1556981238000.0
taskCostSpent;taskOperation;;237;1557036131000;1557036131000;1557036131000.0
taskOperation;taskCostSpent;;238;1556981255000;1556981255000;1556981255000.0
taskCostSpent;taskAssigned;;238;1556981873000;1556981873000;1556981873000.0
taskAssigned;taskCostSpent;;238;1556981255000;1556981255000;1556981255000.0
taskCostSpent;taskComplete;;238;1556981873000;1556981873000;1556981873000.0
taskComplete;taskFinished;;230;1556981271000;1556981271000;1556981271000.0
taskFinished;taskDelivered;;230;1556981271000;1556981271000;1556981271000.0
taskDelivered;taskOperation;;209;1556981241000;1556981241000;1556981241000.0
taskOperation;taskCostSpent;;209;1556981241000;1556981241000;1556981241000.0
taskCostSpent;taskAssigned;;209;1556981839000;1556981839000;1556981839000.0
taskAssigned;taskCostSpent;;209;1556981241000;1556981241000;1556981241000.0
taskCostSpent;taskComplete;;209;1556981839000;1556981839000;1556981839000.0
taskComplete;taskDelivered;;232;1556981325000;1556981325000;1556981325000.0
taskDelivered;taskComplete;;216;1556981329000;1556981329000;1556981329000.0
taskComplete;taskOperation;;211;1556981298000;1556981298000;1556981298000.0
taskOperation;taskCostSpent;;216;1556981329000;1556981329000;1556981329000.0
